type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_IN,45704.31,1460595.01,1506299.31,C606473293,1290036.18,1244331.87,0,0
CASH_OUT,147961.54,0.0,0.0,C1048494489,2881640.66,3029602.2,0,0
PAYMENT,3662.39,252816.2,249153.82,M1785827243,0.0,0.0,0,0
TRANSFER,166181.11,0.0,0.0,C960374973,2516584.75,2682765.86,0,0
PAYMENT,9459.74,0.0,0.0,M2069353680,0.0,0.0,0,0
CASH_OUT,282404.93,79892.0,0.0,C1657769946,3838968.04,4202573.25,0,0
PAYMENT,7578.95,7380.0,0.0,M264770168,0.0,0.0,0,0
PAYMENT,2559.95,377.0,0.0,M129895487,0.0,0.0,0,0
PAYMENT,9703.99,0.0,0.0,M1073271265,0.0,0.0,0,0
CASH_IN,13022.37,3418924.27,3431946.65,C1492110108,251761.79,238739.42,0,0
CASH_OUT,407474.07,0.0,0.0,C1412701822,569196.98,976671.04,0,0
PAYMENT,18437.35,0.0,0.0,M1296115411,0.0,0.0,0,0
PAYMENT,3347.46,59749.47,56402.0,M777433517,0.0,0.0,0,0
CASH_OUT,139283.3,995.0,0.0,C453650328,0.0,139283.3,0,0
CASH_OUT,126194.03,0.0,0.0,C218205804,154928.62,281122.64,0,0
CASH_OUT,150027.56,16396.0,0.0,C970313496,1317902.63,1467930.19,0,0
CASH_IN,42003.58,5930867.53,5972871.1,C662101534,586381.2,544377.62,0,0
PAYMENT,5097.54,0.0,0.0,M1847138495,0.0,0.0,0,0
TRANSFER,549496.41,0.0,0.0,C56315001,1221999.87,1771496.28,0,0
PAYMENT,9820.32,11376.0,1555.68,M1300234218,0.0,0.0,0,0
PAYMENT,53248.79,0.0,0.0,M333814745,0.0,0.0,0,0
PAYMENT,6483.55,0.0,0.0,M1911359698,0.0,0.0,0,0
CASH_OUT,45413.07,0.0,0.0,C1558279068,585916.47,693538.75,0,0
PAYMENT,32426.18,0.0,0.0,M97320953,0.0,0.0,0,0
PAYMENT,4096.5,0.0,0.0,M1688308349,0.0,0.0,0,0
CASH_OUT,52194.6,0.0,0.0,C264142753,4527923.06,4580117.66,0,0
CASH_OUT,569089.95,30067.0,0.0,C1315239246,191985.37,761075.32,0,0
PAYMENT,26940.34,111425.32,84484.98,M280381431,0.0,0.0,0,0
PAYMENT,9958.87,82611.0,72652.13,M274009212,0.0,0.0,0,0
CASH_OUT,40138.77,0.0,0.0,C1814342025,4362505.84,4402644.6,0,0
CASH_IN,112684.95,87119.0,199803.95,C185903004,1230558.91,1117873.97,0,0
CASH_OUT,297643.39,11046.0,0.0,C2038756650,1021864.02,1319507.4,0,0
CASH_OUT,27866.64,0.0,0.0,C1261029165,266468.52,294335.16,0,0
CASH_OUT,336284.29,0.0,0.0,C280275410,928737.43,1265021.73,0,0
PAYMENT,9497.22,80767.0,71269.78,M309374282,0.0,0.0,0,0
CASH_OUT,78244.92,0.0,0.0,C597210259,381958.9,460203.82,0,0
CASH_OUT,313833.57,0.0,0.0,C1953484246,1506996.46,1820830.02,0,0
CASH_IN,18602.27,56384.0,74986.27,C1252518088,135536.48,116934.2,0,0
PAYMENT,22167.32,165574.27,143406.95,M408816700,0.0,0.0,0,0
TRANSFER,1251581.11,0.0,0.0,C375044052,3483561.43,4735142.54,0,0
CASH_OUT,70591.47,1306.0,0.0,C992918029,211399.75,281991.22,0,0
PAYMENT,3909.39,61838.35,57928.95,M1537672679,0.0,0.0,0,0
PAYMENT,9464.93,2627.0,0.0,M985502177,0.0,0.0,0,0
CASH_IN,122068.09,7565.0,129633.09,C1317309269,525762.96,403694.87,0,0
CASH_IN,240055.96,11219.0,251274.96,C944656589,103526.14,0.0,0,0
PAYMENT,17175.55,0.0,0.0,M603588706,0.0,0.0,0,0
TRANSFER,128877.19,0.0,0.0,C1053786605,2471537.6,2600414.79,0,0
PAYMENT,7351.27,3324.84,0.0,M1769290137,0.0,0.0,0,0
PAYMENT,2602.88,41480.94,38878.06,M1694865132,0.0,0.0,0,0
PAYMENT,15519.96,0.0,0.0,M1555729974,0.0,0.0,0,0
PAYMENT,15249.6,63566.9,48317.29,M1844473632,0.0,0.0,0,0
PAYMENT,18362.39,18833.03,470.64,M1173133546,0.0,0.0,0,0
CASH_IN,43280.9,90285.0,133565.9,C747896186,25852.09,0.0,0,0
CASH_OUT,25087.85,0.0,0.0,C196998283,3325822.9,3350910.75,0,0
CASH_OUT,103026.9,1054.0,0.0,C713817912,0.0,103026.9,0,0
PAYMENT,18429.71,0.0,0.0,M801292196,0.0,0.0,0,0
PAYMENT,11375.11,15818.0,4442.89,M608155418,0.0,0.0,0,0
PAYMENT,406.8,0.0,0.0,M91262114,0.0,0.0,0,0
CASH_IN,78396.53,11742.0,90138.53,C179825801,0.0,0.0,0,0
CASH_OUT,169751.05,0.0,0.0,C1118445659,3013253.19,3183004.24,0,0
PAYMENT,33219.82,223623.0,190403.18,M923956932,0.0,0.0,0,0
CASH_IN,443813.11,72089.0,515902.11,C46947465,2609265.58,2165452.47,0,0
CASH_OUT,299512.07,0.0,0.0,C1844206600,24589734.25,24889246.33,0,0
PAYMENT,5043.99,129520.0,124476.01,M1558804878,0.0,0.0,0,0
TRANSFER,298095.33,0.0,0.0,C135368184,889616.0,1187711.32,0,0
PAYMENT,8038.05,0.0,0.0,M1094477654,0.0,0.0,0,0
PAYMENT,11019.47,20141.0,9121.53,M1523096033,0.0,0.0,0,0
CASH_IN,147115.82,721558.46,868674.28,C337101051,2502482.75,2355366.94,0,0
CASH_OUT,125095.98,21368.0,0.0,C901240975,8203.35,133299.33,0,0
CASH_OUT,113266.38,0.0,0.0,C1779348438,3242799.33,3356065.72,0,0
CASH_OUT,23083.97,0.0,0.0,C1351623783,640373.73,663457.7,0,0
PAYMENT,37126.85,62.0,0.0,M121534512,0.0,0.0,0,0
CASH_OUT,89574.55,112631.0,23056.45,C982715844,666865.71,756440.26,0,0
PAYMENT,13163.88,20500.0,7336.12,M1642413974,0.0,0.0,0,0
CASH_OUT,68147.41,0.0,0.0,C1623932958,390762.0,458909.41,0,0
CASH_OUT,15874.31,10115.0,0.0,C745026978,112391.75,128266.06,0,0
CASH_IN,220895.22,1963448.92,2184344.14,C1907647423,658939.69,438044.48,0,0
CASH_IN,358237.71,5090829.26,5449066.97,C1904494490,1706096.5,1347858.79,0,0
CASH_OUT,331417.19,0.0,0.0,C976421237,2909114.28,3240531.47,0,0
CASH_OUT,175519.62,0.0,0.0,C417548104,211122.55,386642.16,0,0
PAYMENT,26694.85,106718.21,80023.36,M1751181556,0.0,0.0,0,0
CASH_OUT,207297.73,49648.0,0.0,C1524090055,711261.53,1043166.54,0,0
CASH_OUT,36218.1,0.0,0.0,C763019604,935229.76,971447.86,0,0
CASH_IN,150605.83,3581960.65,3732566.47,C331007844,156971.67,6365.84,0,0
CASH_OUT,319482.86,0.0,0.0,C1783743995,1033052.96,1352535.83,0,0
CASH_OUT,24435.83,42465.57,18029.73,C1268666951,1216836.87,1241272.7,0,0
CASH_IN,27324.66,5002270.81,5029595.47,C310574694,1370931.19,1343606.53,0,0
CASH_IN,335315.25,33531.0,368846.25,C1631162338,0.0,0.0,0,0
CASH_IN,140612.18,5199158.27,5339770.45,C834895305,277068.27,136456.09,0,0
CASH_OUT,65380.6,0.0,0.0,C1085217207,379344.95,444725.56,0,0
CASH_OUT,47189.71,15476.0,0.0,C1240446226,0.0,47189.71,0,0
CASH_OUT,103283.02,0.0,0.0,C967051629,180829.42,284112.44,0,0
PAYMENT,5640.37,96532.0,90891.63,M975554399,0.0,0.0,0,0
PAYMENT,9387.81,0.0,0.0,M517682400,0.0,0.0,0,0
CASH_OUT,128391.24,0.0,0.0,C1926957660,353717.93,482109.18,0,0
CASH_OUT,194174.15,0.0,0.0,C1132709076,9859509.87,10053684.02,0,0
TRANSFER,419152.94,334.0,0.0,C713534989,0.0,419152.94,0,0
PAYMENT,62248.34,31651.0,0.0,M398797485,0.0,0.0,0,0
CASH_OUT,76049.62,0.0,0.0,C1694803361,446589.82,522639.44,0,0
CASH_OUT,61840.58,132.0,0.0,C767461983,0.0,61840.58,0,0
CASH_OUT,83493.4,0.0,0.0,C1732939747,151390.62,234884.02,0,0
PAYMENT,9836.9,0.0,0.0,M131073952,0.0,0.0,0,0
PAYMENT,924.35,112132.2,111207.84,M716842043,0.0,0.0,0,0
TRANSFER,410338.24,0.0,0.0,C737288719,2289387.03,3692222.26,0,0
CASH_OUT,175888.78,120214.0,0.0,C462380799,0.0,175888.78,0,0
PAYMENT,11691.64,0.0,0.0,M863728687,0.0,0.0,0,0
PAYMENT,8320.58,277950.0,269629.42,M1960070879,0.0,0.0,0,0
CASH_IN,67747.76,7279632.42,7347380.18,C1631376645,597420.67,529672.91,0,0
CASH_OUT,23006.33,0.0,0.0,C1504135799,675236.71,698243.04,0,0
PAYMENT,3038.49,29585.0,26546.51,M749810688,0.0,0.0,0,0
CASH_OUT,266549.46,0.0,0.0,C531303445,5501062.72,5767612.18,0,0
PAYMENT,6788.5,88431.18,81642.68,M632163160,0.0,0.0,0,0
PAYMENT,3567.23,4554.0,986.77,M1179011180,0.0,0.0,0,0
CASH_IN,73498.35,3893225.38,3966723.72,C1801277270,76564.48,3066.13,0,0
PAYMENT,3636.31,0.0,0.0,M947686189,0.0,0.0,0,0
CASH_OUT,220523.96,1148.0,0.0,C302990201,42576.93,1096211.18,0,0
CASH_OUT,29352.81,0.0,0.0,C1069737981,2121383.85,2150736.66,0,0
CASH_IN,170454.48,621.0,171075.48,C1912646539,745865.4,575410.92,0,0
CASH_OUT,145801.93,39356.0,0.0,C882374491,0.0,145801.93,0,0
CASH_IN,457106.08,3352539.76,3809645.84,C868180156,1068440.84,613808.81,0,0
PAYMENT,41860.56,0.0,0.0,M947159987,0.0,0.0,0,0
CASH_OUT,113849.13,48608.0,0.0,C948866174,510438.02,624287.15,0,0
CASH_IN,141001.81,569965.35,710967.15,C1025604534,512278.75,371276.94,0,0
PAYMENT,7902.95,37557.44,29654.48,M658485085,0.0,0.0,0,0
CASH_OUT,99728.41,0.0,0.0,C1471459649,1313109.13,1412837.54,0,0
PAYMENT,10034.7,22747.0,12712.3,M609496067,0.0,0.0,0,0
CASH_IN,79014.5,3191334.3,3270348.8,C322679809,748676.38,669661.89,0,0
PAYMENT,2927.98,63654.0,60726.02,M3445286,0.0,0.0,0,0
CASH_OUT,155559.62,0.0,0.0,C1324707727,959619.3,1115178.93,0,0
CASH_OUT,138456.46,21276.0,0.0,C1634828738,0.0,138456.46,0,0
PAYMENT,5059.32,210738.0,205678.68,M45293541,0.0,0.0,0,0
PAYMENT,1416.49,0.0,0.0,M778330808,0.0,0.0,0,0
CASH_OUT,76744.95,0.0,0.0,C1303365802,122085.32,198830.27,0,0
PAYMENT,2534.97,0.0,0.0,M170983728,0.0,0.0,0,0
TRANSFER,525150.92,2061.0,0.0,C2078036013,68824.61,593975.53,0,0
CASH_OUT,158970.48,0.0,0.0,C630501574,6636719.98,6795690.46,0,0
CASH_IN,38571.25,8642428.15,8680999.4,C445361545,1153680.93,1115109.68,0,0
PAYMENT,4586.12,0.0,0.0,M565163029,0.0,0.0,0,0
CASH_OUT,586354.19,305.0,0.0,C1414161038,35229.54,621583.73,0,0
DEBIT,2236.89,115.0,0.0,C893904053,132624.97,134861.86,0,0
CASH_OUT,213391.92,0.0,0.0,C505205101,531932.42,745324.34,0,0
PAYMENT,2569.49,0.0,0.0,M951809733,0.0,0.0,0,0
PAYMENT,5479.0,0.0,0.0,M1663892515,0.0,0.0,0,0
CASH_IN,76897.07,11177667.09,11254564.16,C1632256637,994486.03,917588.96,0,0
CASH_IN,173218.96,1790467.22,1963686.18,C694234824,909020.48,735801.52,0,0
CASH_IN,36209.57,42010.0,78219.57,C545375005,384681.38,348471.81,0,0
CASH_IN,22775.42,4073553.44,4096328.87,C75063333,6604073.25,6581297.82,0,0
CASH_OUT,88758.17,82133.0,0.0,C1712003741,3319699.46,3408457.62,0,0
CASH_IN,7022.65,3584983.35,3592005.99,C2042026011,575035.15,568012.51,0,0
PAYMENT,283.08,18155.0,17871.92,M1978017040,0.0,0.0,0,0
PAYMENT,7776.55,0.0,0.0,M1389577009,0.0,0.0,0,0
CASH_OUT,85428.59,31224.0,0.0,C1666055126,328724.11,414152.7,0,0
CASH_OUT,482131.46,14421.0,0.0,C674831729,1124026.71,1606158.17,0,0
CASH_IN,402143.16,29727.0,431870.16,C1279620328,0.0,0.0,0,0
PAYMENT,21398.19,0.0,0.0,M1473653949,0.0,0.0,0,0
PAYMENT,9975.99,6825.0,0.0,M1425269797,0.0,0.0,0,0
TRANSFER,763082.68,0.0,0.0,C852600606,1272800.4,2035883.08,0,0
PAYMENT,13117.52,248.0,0.0,M1506127688,0.0,0.0,0,0
TRANSFER,1199811.16,62490.0,0.0,C128222315,3066730.6,4266541.75,0,0
CASH_IN,152522.4,296.0,152818.4,C767157985,32353.01,0.0,0,0
CASH_IN,198221.33,22598709.88,22796931.21,C1279891998,424206.71,225985.37,0,0
CASH_IN,9010.6,966729.14,975739.74,C1874849270,1095326.3,1086315.7,0,0
CASH_IN,264666.76,232.0,264898.76,C1051023155,611111.93,346445.18,0,0
CASH_OUT,44563.45,5685.0,0.0,C1084002728,0.0,44563.45,0,0
PAYMENT,85020.63,0.0,0.0,M807809649,0.0,0.0,0,0
PAYMENT,7162.64,10270.0,3107.36,M1229231521,0.0,0.0,0,0
CASH_IN,12824.55,14649179.48,14662004.02,C208592748,1094426.47,1081601.92,0,0
CASH_OUT,202415.37,11111.0,0.0,C1055373294,665845.3,868260.67,0,0
CASH_OUT,183292.68,0.0,0.0,C1237794974,1688894.26,1872186.94,0,0
CASH_IN,33630.93,8070648.5,8104279.44,C358635917,774859.13,919213.25,0,0
CASH_OUT,118035.26,0.0,0.0,C1241133616,327866.11,445901.37,0,0
PAYMENT,10439.29,36560.0,26120.71,M1398328051,0.0,0.0,0,0
PAYMENT,18011.22,325338.0,307326.78,M813986502,0.0,0.0,0,0
CASH_OUT,11177.59,26612.0,15434.41,C785031129,68785.89,79963.47,0,0
PAYMENT,10944.51,0.0,0.0,M1640895240,0.0,0.0,0,0
CASH_OUT,31987.97,0.0,0.0,C1864446202,6013964.03,6045951.99,0,0
PAYMENT,97.79,37954.0,37856.21,M1484047168,0.0,0.0,0,0
CASH_OUT,400496.72,11601.0,0.0,C388583042,2413069.05,2813565.78,0,0
CASH_IN,106526.74,53541.96,160068.7,C1613156271,429724.38,323197.65,0,0
CASH_OUT,217281.43,0.0,0.0,C437877844,5654306.59,5809169.66,0,0
CASH_OUT,296046.7,0.0,0.0,C1785215602,711549.41,1587070.19,0,0
CASH_OUT,138750.69,230811.0,92060.31,C1113560279,1197255.91,1336006.59,0,0
PAYMENT,18643.15,0.0,0.0,M1434475391,0.0,0.0,0,0
TRANSFER,1303276.03,175525.53,0.0,C1583445988,1547034.35,2850310.38,0,0
CASH_IN,201756.63,399717.0,601473.63,C1620701424,2515963.93,2314207.3,0,0
TRANSFER,573149.36,0.0,0.0,C442653087,893073.25,1466222.61,0,0
PAYMENT,17792.96,0.0,0.0,M549530411,0.0,0.0,0,0
DEBIT,694.66,25626.0,24931.34,C1862786502,20969.96,21664.62,0,0
PAYMENT,57954.06,304056.8,246102.74,M860701764,0.0,0.0,0,0
PAYMENT,2147.77,16660.0,14512.23,M2089631874,0.0,0.0,0,0
PAYMENT,16092.68,60958.0,44865.32,M1603538111,0.0,0.0,0,0
CASH_OUT,41487.99,0.0,0.0,C193003022,119689.93,161177.92,0,0
CASH_OUT,118804.17,29056.0,0.0,C1776402146,148076.08,266880.25,0,0
CASH_OUT,13601.97,30263.0,16661.03,C1152941204,0.0,13601.97,0,0
CASH_IN,176100.53,3485672.61,3661773.15,C1149717048,1323400.72,1147300.19,0,0
TRANSFER,690658.47,0.0,0.0,C567663699,3981339.01,4671997.48,0,0
PAYMENT,25527.94,0.0,0.0,M1761455750,0.0,0.0,0,0
CASH_OUT,50459.81,0.0,0.0,C1411983679,501760.15,552219.96,0,0
CASH_OUT,212529.06,0.0,0.0,C623388952,3695118.14,3907647.2,0,0
CASH_OUT,436734.6,32061.0,0.0,C1021693669,2990357.52,3427092.12,0,0
CASH_IN,22624.41,2342325.45,2364949.86,C1832532108,50333.01,27708.6,0,0
PAYMENT,1247.51,191842.46,190594.96,M823618313,0.0,0.0,0,0
CASH_IN,165136.15,7972701.61,8137837.75,C785724760,1421432.55,1256296.41,0,0
CASH_IN,196522.73,3834768.81,4031291.54,C889197993,1081371.47,884848.74,0,0
CASH_OUT,110374.23,11030.0,0.0,C1086320036,0.0,110374.23,0,0
CASH_IN,509895.48,11616666.56,12126562.04,C1308229640,632671.89,122776.41,0,0
PAYMENT,21494.31,0.0,0.0,M163780436,0.0,0.0,0,0
PAYMENT,30818.3,0.0,0.0,M1255776207,0.0,0.0,0,0
CASH_OUT,150273.26,0.0,0.0,C239700190,2531314.85,2681588.11,0,0
PAYMENT,26106.69,30342.0,4235.31,M1480704523,0.0,0.0,0,0
PAYMENT,18199.67,879.0,0.0,M1299214437,0.0,0.0,0,0
PAYMENT,8369.88,217633.97,209264.1,M952629848,0.0,0.0,0,0
CASH_IN,37879.19,13289226.0,13327105.19,C1973953609,1445185.74,1407306.55,0,0
CASH_IN,227497.01,10341.0,237838.01,C174217117,111008.17,0.0,0,0
CASH_OUT,178928.25,41374.0,0.0,C1109032407,2004522.9,2183451.15,0,0
PAYMENT,5859.05,69.0,0.0,M1638155658,0.0,0.0,0,0
PAYMENT,29510.56,0.0,0.0,M1573217264,0.0,0.0,0,0
CASH_IN,178208.91,693988.71,872197.62,C1742470779,18529519.0,18351310.09,0,0
CASH_OUT,18867.36,236752.0,217884.64,C1487999372,955170.71,974038.06,0,0
PAYMENT,11415.41,10490.0,0.0,M1965192261,0.0,0.0,0,0
PAYMENT,739.17,0.0,0.0,M414544407,0.0,0.0,0,0
PAYMENT,16914.05,0.0,0.0,M914246371,0.0,0.0,0,0
CASH_IN,88225.07,5454727.32,5542952.39,C1345965603,324368.07,236143.0,0,0
CASH_IN,107928.45,13936.0,121864.45,C2131664457,1291520.2,1183591.75,0,0
CASH_IN,150578.92,7354326.64,7504905.56,C251092382,272718.9,122139.98,0,0
CASH_OUT,197950.95,0.0,0.0,C25258066,500235.81,698186.76,0,0
PAYMENT,24084.62,191549.0,167464.38,M1439345688,0.0,0.0,0,0
PAYMENT,12599.87,0.0,0.0,M1750501807,0.0,0.0,0,0
PAYMENT,130.93,18093.0,17962.07,M498876209,0.0,0.0,0,0
CASH_OUT,256469.42,0.0,0.0,C1976037650,1276876.28,1533345.7,0,0
PAYMENT,38819.19,21564.0,0.0,M696021807,0.0,0.0,0,0
CASH_IN,240819.07,44359.0,285178.07,C139424012,0.0,0.0,0,0
TRANSFER,2188606.17,0.0,0.0,C1386394645,20529369.49,22717975.66,0,0
CASH_OUT,62627.6,0.0,0.0,C1613757312,1355463.31,1418090.9,0,0
PAYMENT,16505.33,27694.0,11188.67,M1309965996,0.0,0.0,0,0
CASH_OUT,27071.49,15458.0,0.0,C1517993469,221158.36,248229.85,0,0
TRANSFER,254973.64,0.0,0.0,C736029867,2874847.53,3129821.16,0,0
CASH_IN,8455.04,5730786.69,5739241.73,C1117704054,709523.48,701068.44,0,0
PAYMENT,11555.81,26623.0,15067.19,M1727831429,0.0,0.0,0,0
PAYMENT,11876.07,0.0,0.0,M593169524,0.0,0.0,0,0
CASH_IN,40054.88,3609685.08,3649739.95,C404298438,164676.98,124622.1,0,0
CASH_OUT,398710.22,377949.69,0.0,C2063937037,838262.38,1236972.6,0,0
CASH_IN,216131.62,39801.0,255932.62,C543625056,0.0,0.0,0,0
TRANSFER,214843.09,11298.0,0.0,C1924732866,0.0,214843.09,0,0
CASH_OUT,62034.93,52562.0,0.0,C1950687690,0.0,62034.93,0,0
PAYMENT,2075.91,20948.0,18872.09,M2134801588,0.0,0.0,0,0
PAYMENT,18687.95,20885.0,2197.05,M1720086825,0.0,0.0,0,0
CASH_OUT,12913.23,11608.0,0.0,C1395320517,239814.33,252727.56,0,0
PAYMENT,5154.75,5018.0,0.0,M20737961,0.0,0.0,0,0
CASH_OUT,301875.02,0.0,0.0,C238467459,1419082.09,1720957.11,0,0
CASH_IN,230056.09,59966.0,290022.09,C1852918421,0.0,0.0,0,0
CASH_IN,90513.51,5986690.93,6077204.43,C1654338811,478278.97,387765.46,0,0
CASH_OUT,273795.39,70205.0,0.0,C963868239,0.0,273795.39,0,0
PAYMENT,463.6,41178.0,40714.4,M741761549,0.0,0.0,0,0
PAYMENT,6996.47,162731.04,155734.56,M2129750454,0.0,0.0,0,0
CASH_OUT,153798.66,0.0,0.0,C266230633,869204.99,1023003.65,0,0
PAYMENT,14900.25,44960.0,30059.75,M1787384803,0.0,0.0,0,0
PAYMENT,9631.14,0.0,0.0,M421670199,0.0,0.0,0,0
CASH_IN,458336.73,623515.0,1081851.73,C810901569,1325237.59,866900.86,0,0
CASH_OUT,277104.54,0.0,0.0,C2126878912,1253063.56,1530168.1,0,0
PAYMENT,15511.97,59696.0,44184.03,M1404157532,0.0,0.0,0,0
CASH_OUT,93380.34,0.0,0.0,C1275323466,4481518.77,4574899.11,0,0
CASH_OUT,278386.57,3587.0,0.0,C1821390134,296917.65,575304.22,0,0
TRANSFER,15450012.64,0.0,0.0,C1309566643,18480655.14,33930667.78,0,0
CASH_IN,164764.7,68963.0,233727.7,C2104715022,0.0,0.0,0,0
PAYMENT,6712.27,547.0,0.0,M1015403076,0.0,0.0,0,0
CASH_OUT,539220.22,0.0,0.0,C528614333,896313.16,1435533.38,0,0
PAYMENT,14322.89,953056.74,938733.85,M491173181,0.0,0.0,0,0
CASH_IN,419960.71,82412.0,502372.71,C1178712158,0.0,0.0,0,0
CASH_OUT,227857.79,0.0,0.0,C841225141,4552073.0,4779930.78,0,0
PAYMENT,10468.46,0.0,0.0,M1563953521,0.0,0.0,0,0
TRANSFER,449599.5,0.0,0.0,C1097992382,3897136.94,4346736.43,0,0
PAYMENT,17140.82,0.0,0.0,M1018764766,0.0,0.0,0,0
PAYMENT,28995.56,30154.0,1158.44,M1989179072,0.0,0.0,0,0
CASH_IN,275430.49,6536787.39,6812217.87,C635506180,1659566.87,1384136.38,0,0
CASH_OUT,559407.24,0.0,0.0,C940921906,4090086.78,4649494.02,0,0
CASH_OUT,319205.65,9166.61,0.0,C184948219,720861.76,1040067.41,0,0
CASH_OUT,422708.56,0.0,0.0,C569154124,4946484.8,5369193.36,0,0
CASH_OUT,196631.25,31373.0,0.0,C1932398940,229742.41,426373.66,0,0
CASH_IN,89718.15,161455.0,251173.15,C129760449,503168.95,413450.8,0,0
CASH_IN,114265.88,14970.0,129235.88,C1180618519,0.0,0.0,0,0
PAYMENT,14376.47,0.0,0.0,M87531517,0.0,0.0,0,0
CASH_IN,316297.79,515.0,316812.79,C1982611369,12614.79,0.0,0,0
CASH_IN,116654.44,12148.0,128802.44,C1231298390,11054504.07,10937849.62,0,0
CASH_OUT,44795.89,226529.0,181733.11,C1132650903,1017314.28,1062110.17,0,0
CASH_OUT,73167.02,210943.0,137775.98,C1628051942,5270557.15,5343724.17,0,0
PAYMENT,8487.41,0.0,0.0,M867717693,0.0,0.0,0,0
CASH_OUT,106126.52,0.0,0.0,C23563693,2634309.6,2740436.11,0,0
PAYMENT,259.91,833.0,573.09,M1314550626,0.0,0.0,0,0
PAYMENT,17893.08,49561.0,31667.92,M1009934696,0.0,0.0,0,0
CASH_OUT,123172.48,50914.0,0.0,C1096524110,21269572.75,21392745.23,0,0
PAYMENT,2130.54,26530.0,24399.46,M1072629736,0.0,0.0,0,0
CASH_IN,165464.83,852471.16,1017935.99,C546329947,174184.94,8720.11,0,0
PAYMENT,3440.63,22158.0,18717.37,M1398882669,0.0,0.0,0,0
PAYMENT,1426.42,0.0,0.0,M674440484,0.0,0.0,0,0
PAYMENT,22768.94,300747.12,277978.18,M678674760,0.0,0.0,0,0
CASH_OUT,39972.17,0.0,0.0,C364803523,49907.08,89879.25,0,0
CASH_IN,3209.95,0.0,3209.95,C989565254,512041.92,508831.97,0,0
PAYMENT,17181.67,0.0,0.0,M928762524,0.0,0.0,0,0
CASH_OUT,118257.85,163.0,0.0,C2070775360,0.0,118257.85,0,0
CASH_OUT,123226.01,32377.0,0.0,C1452039096,0.0,123226.01,0,0
CASH_IN,44768.02,11143.0,55911.02,C29281007,6438.51,0.0,0,0
PAYMENT,15426.05,19224.0,3797.95,M712716848,0.0,0.0,0,0
TRANSFER,733814.97,0.0,0.0,C207471579,565986.81,1235194.86,0,0
CASH_OUT,95089.56,552.0,0.0,C1021667543,3163211.35,3258300.92,0,0
PAYMENT,29357.76,24917.31,0.0,M1142858934,0.0,0.0,0,0
CASH_OUT,109457.7,0.0,0.0,C405576809,2164794.52,2274252.22,0,0
TRANSFER,1669869.79,0.0,0.0,C1119870116,3934033.64,5603903.44,0,0
CASH_IN,48162.31,1478725.24,1526887.55,C2109216414,170584.28,122421.96,0,0
PAYMENT,10593.85,62754.0,52160.15,M728175357,0.0,0.0,0,0
CASH_OUT,111083.88,14677.3,0.0,C824610810,999131.84,1110215.72,0,0
PAYMENT,28555.08,134086.76,105531.68,M281297743,0.0,0.0,0,0
PAYMENT,7749.39,0.0,0.0,M404020058,0.0,0.0,0,0
PAYMENT,11731.41,148880.0,137148.59,M1317727131,0.0,0.0,0,0
PAYMENT,31909.96,0.0,0.0,M1376063315,0.0,0.0,0,0
CASH_OUT,89015.34,0.0,0.0,C1979756298,2888616.21,2977631.55,0,0
PAYMENT,6912.23,0.0,0.0,M376407571,0.0,0.0,0,0
PAYMENT,9315.15,42047.0,32731.85,M53801305,0.0,0.0,0,0
TRANSFER,1903782.21,358866.0,0.0,C1838691467,0.0,1903782.21,0,0
PAYMENT,19824.07,92615.0,72790.93,M785331552,0.0,0.0,0,0
PAYMENT,8346.88,0.0,0.0,M21273270,0.0,0.0,0,0
CASH_OUT,70192.9,0.0,0.0,C1130673677,648689.65,718882.55,0,0
CASH_OUT,14164.25,133992.92,119828.67,C1975738059,104046.79,118211.03,0,0
PAYMENT,21678.25,6948.54,0.0,M389359541,0.0,0.0,0,0
CASH_IN,12337.15,118.0,12455.15,C244540911,1337801.94,1325464.79,0,0
CASH_OUT,120597.38,0.0,0.0,C906530326,779263.56,899860.93,0,0
PAYMENT,28350.71,194.0,0.0,M273186432,0.0,0.0,0,0
PAYMENT,6592.89,0.0,0.0,M1525398294,0.0,0.0,0,0
CASH_OUT,343426.81,13396.0,0.0,C440729596,2295419.35,2638846.16,0,0
CASH_OUT,230017.47,0.0,0.0,C1962526108,307372.22,537389.69,0,0
PAYMENT,7432.67,259990.99,252558.32,M133732674,0.0,0.0,0,0
CASH_IN,207723.37,59123.0,266846.37,C261368195,0.0,0.0,0,0
CASH_IN,158349.87,3599045.3,3757395.17,C441868516,625863.16,467513.3,0,0
CASH_OUT,454066.72,441609.0,0.0,C1959707668,268413.09,722479.81,0,0
CASH_OUT,49786.91,41107.0,0.0,C759581645,388828.89,438615.8,0,0
CASH_IN,32189.18,36648.0,68837.18,C2086531378,3590843.68,3558654.5,0,0
PAYMENT,4113.69,5215.0,1101.31,M1707662878,0.0,0.0,0,0
PAYMENT,1166.83,0.0,0.0,M1915779872,0.0,0.0,0,0
CASH_IN,187501.87,3314943.65,3502445.53,C1645233187,696691.11,918132.73,0,0
CASH_IN,274020.9,8587.0,282607.9,C1711941918,292274.35,18253.45,0,0
CASH_OUT,75809.74,0.0,0.0,C125446484,1421130.58,1496940.32,0,0
TRANSFER,445817.98,31820.0,0.0,C1792960884,0.0,445817.98,0,0
